tensor(0.0069, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.1695e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.5942e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.9229e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0445e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.2218e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.8413e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5318e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.5343e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0997e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.6832e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.9718e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0146e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4899e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.6832e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5318e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.6817e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.3245e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.8778e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5318e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4754e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1005e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4899e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.6581e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.3554e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.3303e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.3554e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1825e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.6325e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.4299e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4358e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.6325e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.2808e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.2218e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0997e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4754e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5434e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0445e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.4026e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.3437e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4925e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4335e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.8778e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.2074e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.2218e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0121e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.3437e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.5343e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.5343e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0756e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.2716e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.6325e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.2218e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0146e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1005e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.6832e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.6581e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.8642e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.5942e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.5343e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0146e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.4026e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7332e-06, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.9718e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4091e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.9229e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7332e-06, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7332e-06, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4754e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5434e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7641e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1005e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4925e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.2074e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0016, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0016, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.9229e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.9718e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1005e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5434e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.8413e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1825e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.6325e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.3245e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.2399e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4091e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.2808e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5154e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1005e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1005e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0146e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.5385e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0764e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.9085e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.8661e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4754e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.1695e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.8688e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.7316e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0997e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.0160e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5246e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4091e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.3437e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.9718e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.3303e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.2218e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.5343e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4327e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.6832e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0146e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.2218e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0121e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0445e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4327e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.2399e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.2716e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.0750e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.5942e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.2218e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0756e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0756e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4925e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0146e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.7273e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.7517e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.9085e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.2716e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0756e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4899e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0016, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4754e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.4299e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0756e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5154e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4899e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.7368e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1005e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.9718e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.0750e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.2808e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.6832e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.3437e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.5385e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.8413e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5318e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4335e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.6832e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.3437e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4925e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5318e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0121e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.7316e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.9085e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0997e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.3437e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.8413e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5318e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.4299e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0146e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.6817e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.5343e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4327e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.1695e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.2808e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7641e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.2218e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.9718e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0121e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.2716e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.8778e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.9229e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4091e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.6325e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.8778e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5246e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0997e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.0750e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.8688e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.2808e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.8778e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5154e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1005e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.9229e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.0160e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.7517e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.3245e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.8778e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.3554e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.8688e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.4299e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.7316e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1005e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.3437e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.7517e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.8413e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7641e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.5385e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5246e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.6832e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4754e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.1695e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.0160e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7332e-06, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.8642e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.9085e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4091e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7332e-06, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.8661e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.5385e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.6817e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0445e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.0750e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.9085e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.0160e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7332e-06, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4754e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.3554e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.2218e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7641e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7332e-06, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.1695e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.8778e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0016, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5246e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.4026e-05, device='cuda:0', grad_fn=<MseLossBackward>)
